,Name,Skills,Skill_English,Skill_cleaned,subcategoryName,categoryName
275,90a2e21bf27c0027f3459de41512492d,"{'Biostatistics', 'Microbiology', 'Microsoft Office', 'Molecular Epidemiology', 'Microsoft PowerPoint', 'Virology', 'Cancer Systems Biology', 'Bioinformatics', 'Biophysics', 'English as a Second Language (ESL)', 'Molecular Biology', 'Microsoft Excel', 'Biochemistry', 'Polymerase Chain Reaction (PCR)'}","['Molecular Biology', 'Bioinformatics', 'Microbiology', 'Virology', 'Molecular Epidemiology', 'English as a Second Language (ESL)', 'Biochemistry', 'Polymerase Chain Reaction (PCR)', 'Microsoft PowerPoint', 'Microsoft Excel', 'Biophysics', 'Microsoft Office', 'Cancer Systems Biology', 'Biostatistics']","['Virology', 'Microsoft Excel', 'Bioinformatics', 'Microbiology', 'Polymerase Chain Reaction', 'Microsoft Office', 'Biostatistics', 'Teaching English As A Second Language', 'Microsoft PowerPoint', 'Biophysics', 'Cancer Biology', 'Biochemistry', 'Molecular Biology', 'Genetic Epidemiology']","['Chemistry', 'Bioinformatics', 'Biology', 'Public Health and Disease Prevention', 'Office and Productivity Software', 'Genetics', 'Molecular, Cellular, and Microbiology', 'Language Teaching', 'Medical Science and Research']","['Science and Research', 'Health Care', 'Language', 'Administration']"
276,9195879b2ef321d2db8dbaa359e4930f,"{'Médecine interne', 'Research', 'Medicine', 'Recherche', 'Lecturing', 'Recherche clinique', 'E-health', 'Médecine', 'Clinical Research', 'Programming in R', 'Maladies infectieuses'}","['Internal medicine', 'Programming in R', 'Clinical Research', 'Research', 'Clinical research', 'E-health', 'Medicine', 'Lecturing', 'Infectious diseases', 'Research', 'Medicine']","['R (Programming Language)', 'EHealth', 'Internal Medicine', 'Clinical Research', 'Lecturing', 'Research', 'Infectious Diseases', 'Clinical Medicine']","['Teaching', 'Clinical Trials', 'Infectious Diseases', 'Research Methodology', 'nan', 'General Medicine', 'Other Programming Languages']","['Science and Research', 'Health Care', 'Education and Training', 'Information Technology', 'nan']"
277,91e8a45f6d9bf39f169293ca50a1d1eb,"{'Microsoft Office', 'Science', 'Electrophysiology', 'EEG', 'Histology', 'Public Speaking', 'Science Journalism', 'Video Editing', 'Perfusion', 'Python', 'Research', 'Science Education', 'PCR'}","['Electrophysiology', 'Perfusion', 'Research', 'Histology', 'Science', 'Public Speaking', 'Science Education', 'Science Journalism', 'Microsoft Office', 'PCR', 'Video Editing', 'Python', 'EEG']","['Public Speaking', 'Electroencephalography', 'Science Education', 'Electrophysiology', 'Journalism', 'Microsoft Office', 'PCBoard', 'Perfusion', 'Python (Programming Language)', 'Physical Science', 'Research', 'Histology', 'Video Editing']","['Teaching', 'Pathology', 'Journalism', 'Photo/Video Production and Technology', 'Office and Productivity Software', 'Research Methodology', 'Neurology', 'Communication', 'Cardiology', 'nan', 'Earth and Space Science', 'General Medicine', 'Scripting Languages']","['Science and Research', 'Health Care', 'Information Technology', 'nan', 'Education and Training', 'Physical and Inherent Abilities', 'Media and Writing', 'Administration']"
278,92930f974dcbb405fd633281ce116b64,"{'Programming', 'Java', 'Social Networking', 'English', 'Web 2.0', 'Information Management', 'MySQL', 'C#', 'Marketing Communications', 'Educational Technology', 'Marketing Strategy', 'PHP', 'Strategy', 'SQL', 'Web Analytics', 'CSS', 'Digital Marketing', 'Management', 'HTML', 'Start-ups', 'Public Speaking', 'Analytics', 'Entrepreneurship', 'Research', 'E-commerce', 'JavaScript', 'Data Visualization', 'Apache Zeppelin', 'Web Development', 'Project Management', 'Social Media Marketing', 'Distributed Systems', 'Public Relations', 'Artificial Intelligence', 'Statistics', 'Scala', 'WPF'}","['WPF', 'English', 'Analytics', 'Research', 'Programming', 'Scala', 'Project Management', 'Artificial Intelligence', 'Start-ups', 'Data Visualization', 'Web 2.0', 'Social Networking', 'Public Relations', 'Statistics', 'Distributed Systems', 'Social Media Marketing', 'Java', 'Apache Zeppelin', 'Entrepreneurship', 'Educational Technology', 'Marketing Strategy', 'Web Development', 'C#', 'E-commerce', 'Management', 'MySQL', 'HTML', 'Web Analytics', 'PHP', 'SQL', 'Marketing Communications', 'Information Management', 'Digital Marketing', 'Strategy', 'Public Speaking', 'JavaScript', 'CSS']","['Data Visualization', 'Web 2.0', 'Entrepreneurship', 'Computer Programming', 'Distributed Control Systems', 'Artificial Intelligence', 'Social Media Marketing', 'MySQL', 'Apache Zeppelin', 'Analytics', 'E-Commerce', 'Public Speaking', 'Java (Programming Language)', 'CSS Codes', 'Strategy Dynamics', 'Public Relations', 'Web Analytics', 'PHP 7', 'English Language', 'Web Development', 'WPF Controls', 'Scala (Programming Language)', 'Social Networks', 'Educational Technologies', 'Information Management', 'SQL (Programming Language)', 'Statistics', 'StartOS', 'Management', 'HTML Application', 'Research', 'Marketing Communications', 'Digital Marketing', 'Project Management', 'System.net', 'JavaScript (Programming Language)', 'Marketing Strategies']","['Online Marketing', 'JavaScript and jQuery', 'Data Visualization', 'Language Competency', 'Databases', 'Data Management', 'Marketing Strategy', 'E-Commerce', 'Social Media', 'Business Management', 'Data Analysis', 'Public Relations', 'PHP', 'Web Analytics', 'Automation Engineering', 'Artificial Intelligence and Machine Learning (AI/ML)', 'nan', 'User Interface and User Experience (UI/UX) Design', 'Query Languages', 'Marketing Management', 'Education Software and Technology', 'Web Design and Development', 'Statistics', 'Java', 'Other Programming Languages', 'Computer Science', 'Initiative and Leadership', 'Apache', 'Project Management', 'Research Methodology', 'Software Development Tools', 'Communication']","['Business', 'Science and Research', 'Engineering', 'Language', 'Information Technology', 'Analysis', 'nan', 'Design', 'Marketing and Public Relations', 'Education and Training', 'Physical and Inherent Abilities', 'Sales']"
279,92bc904f3a12e912d2b658ed26137d52,"{'Analytical Skills', 'Grant Writing', 'Team Management', 'Video Production', 'Market Research', 'Communication', 'Strategy', 'Microsoft Excel', 'Data Analysis', 'Quantitative Research', 'Entrepreneurship', 'Teamwork', 'Digital Economy', 'Research', 'Data Visualization', 'Tableau', 'Project Management', 'Life Sciences', 'Leadership', 'Product Development', 'Qualitative Research'}","['Market Research', 'Team Management', 'Entrepreneurship', 'Quantitative Research', 'Research', 'Video Production', 'Life Sciences', 'Project Management', 'Teamwork', 'Grant Writing', 'Qualitative Research', 'Digital Economy', 'Data Visualization', 'Leadership', 'Data Analysis', 'Analytical Skills', 'Product Development', 'Strategy', 'Communication', 'Microsoft Excel', 'Table']","['Data Visualization', 'Grant Writing', 'Team Management', 'Entrepreneurship', 'Video Production', 'Analytical Skills', 'New Product Development', 'Market Research', 'Human Communication', 'Microsoft Excel', 'Strategy Dynamics', 'Data Analysis', 'Qualitative Research', 'Leadership', 'Research', 'Life Sciences', 'Digital Marketing', 'Table Setting', 'Project Management', 'Teamwork', 'Quantitative Research']","['Online Marketing', 'Market Analysis', 'Initiative and Leadership', 'Data Visualization', 'Project Management', 'Photo/Video Production and Technology', 'Biology', 'Writing and Editing', 'Product Development', 'Office and Productivity Software', 'Research Methodology', 'Data Analysis', 'Social Awareness', 'Communication', 'nan', 'Food and Beverage', 'People Management']","['Business', 'Science and Research', 'Hospitality and Food Services', 'Analysis', 'nan', 'Manufacturing and Production', 'Marketing and Public Relations', 'Physical and Inherent Abilities', 'Media and Writing', 'Administration']"
280,94ae7e76ce7fcdce7482370c1694ddd3,"{'Miro Collaboration Platform', 'Pédagogie', 'Apprentissage à distance', 'Méthodes de recherche qualitatives et quantitatives', 'Expérience utilisateur (UX)', 'Ingénierie pédagogique', 'Biologie évolutive', 'UX', 'Evolutionary biology', 'Biodiversity', 'Enseignement', 'Conception de jeux', 'Experience design', 'Biodiversité', 'Biological Anthropology', 'Game design', 'Enseignement supérieur', 'Graphic design', 'Anthropologie', 'Création de logo', 'Conception des expériences', 'Technologie pédagogique'}","['Anthropology', 'Game design', 'Pedagogical engineering', 'Distance learning', 'Design of experiments', 'Miro Collaboration Platform', 'UX', 'Evolutionary biology', 'Biodiversity', 'Creation of logo', 'Game design', 'Evolutionary biology', 'Education', 'Graphic design', 'Pedagogy', 'Educational technology', 'Experience design', 'Higher education', 'Qualitative and quantitative research methods', 'Biological Anthropology', 'User experience (UX)', 'Biodiversity']","['Anthropology', 'Logo Design', 'Experimental Design', 'Educational Technologies', 'Mirth Connect', 'Experience Design', 'Biological Anthropology', 'Engineering Education', 'Graphic Design', 'Pedagogy', 'Biodiversity', 'Higher Education', 'Qualitative Research', 'Evolutionary Biology', 'User Experience Design (UX)', 'Game Design', 'DG/UX', 'Distance Learning']","['Teaching', 'Animation and Game Design', 'Social Studies', 'Enterprise Information Management', 'Graphic and Visual Design', 'Education Software and Technology', 'Biology', 'Research Methodology', 'Higher Education', 'nan', 'User Interface and User Experience (UI/UX) Design', 'Earth and Space Science']","['Science and Research', 'Design', 'Economics, Policy, and Social Studies', 'Education and Training', 'Information Technology', 'nan']"
281,94b6e108d57bbee56a3903dfc4f6470c,set(),[],[],[],[]
282,94ca42ebf394b81c59c5226e7b31bd45,"{'Structural Biology', 'Protein biochemistry', 'Molecular & Cellular Biology', 'CRISPR technologies', 'Next Generation Sequencing'}","['Protein biochemistry', 'Molecular & Cellular Biology', 'Structural Biology', 'Next Generation Sequencing', 'CRISPR technologies']","['Molecular And Cellular Biology', 'Protein Biochemistry', 'CRISPR Gene Editing', 'Structural Biology', 'Next-Generation Sequencing']","['Chemistry', 'Genetics', 'Molecular, Cellular, and Microbiology']",['Science and Research']
283,95b3df4534cc6237579e0a201994d847,"{'Microsoft Office', 'Anglais', 'Recherche', 'Parler en public', 'Gestion de projet'}","['Talking in public', 'English', 'Project management', 'Microsoft Office', 'Research']","['Public Speaking', 'Project Management', 'Microsoft Office', 'Research', 'English Language']","['Project Management', 'Office and Productivity Software', 'Research Methodology', 'Language Competency', 'Communication']","['Business', 'Science and Research', 'Language', 'Physical and Inherent Abilities', 'Administration']"
284,95bec5a8f9698bf57dd4fa7861c92ea0,"{'Computing', 'Communication', 'Lateral Thinking', 'Zoology', 'Ornithology', 'Evolutionary Biology', 'English', 'Critical Thinking', 'R (Programming Language)', 'Teamwork', 'Python (Programming Language)', 'Paleontology', 'Birds', 'Debate', 'Research', 'Group Projects'}","['English', 'R (Programming Language)', 'Ornithology', 'Python (Programming Language)', 'Research', 'Birds', 'Teamwork', 'Zoology', 'Computing', 'Debate', 'Evolutionary Biology', 'Communication', 'Paleontology', 'Group Projects', 'Critical Thinking', 'Lateral Thinking']","['Zoology', 'Scientific Computing', 'R (Programming Language)', 'Human Communication', 'Project Collaboration', 'Teamwork', 'Lateral Thinking', 'Critical Thinking', 'Paleontology', 'Evolutionary Biology', 'Python (Programming Language)', 'Debating', 'Research', 'English Language', 'Ornithology', 'Poultry']","['Scripting Languages', 'Initiative and Leadership', 'Project Management', 'Software Development', 'Problem Solving', 'Biology', 'Social Awareness', 'Research Methodology', 'Language Competency', 'Communication', 'Food and Beverage', 'Other Programming Languages', 'Earth and Space Science']","['Science and Research', 'Business', 'Hospitality and Food Services', 'Language', 'Physical and Inherent Abilities', 'Information Technology']"
285,9751d287705684f47decea681d7f380f,"{'DNA', 'Cell Culture', 'Microbiology', 'Cell Biology', 'Microscopy', 'Flow Cytometry', 'Molecular Cloning', 'Western Blotting', 'Bioinformatics', 'Genetics', 'Confocal Microscopy', 'Molecular Biology', 'Biotechnology', 'Biochemistry'}","['Cell Culture', 'Molecular Biology', 'Cell Biology', 'Bioinformatics', 'Confocal Microscopy', 'Microbiology', 'DNA', 'Biochemistry', 'Biotechnology', 'Microscopy', 'Molecular Cloning', 'Flow Cytometry', 'Western Blotting', 'Genetics']","['Western Blot', 'Synthetic DNA', 'Cell Cultures', 'Microscopy', 'Molecular Cloning', 'Flow Cytometry', 'Cell Biology', 'Bioinformatics', 'Medical Genetics', 'Microbiology', 'Confocal Laser Scanning Microscopy', 'Biotechnology', 'Biochemistry', 'Molecular Biology']","['Genetic Disorders', 'Chemistry', 'Bioinformatics', 'Biotechnology', 'Molecular, Cellular, and Microbiology', 'Laboratory Research']","['Science and Research', 'Health Care']"
286,975b19bb57c8edc6a5ee21a74e5b5227,"{'Microbiology', 'Evolutionary Biology', 'Microbial Ecology', 'Life Sciences', 'ImageJ', 'Reproducible Research', 'Image Analysis', 'Version Control Tools', 'Fluorescence Microscopy', 'Data Analysis', 'R'}","['Data Analysis', 'ImageJ', 'Microbiology', 'Fluorescence Microscopy', 'Evolutionary Biology', 'Reproducible Research', 'Image Analysis', 'Life Sciences', 'Microbial Ecology', 'R', 'Version Control Tools']","['ImageJ', 'R Commander', 'Version Control Software', 'Microbial Ecology', 'Fluorescent Microscopy', 'Microbiology', 'Image Analysis', 'Data Analysis', 'Evolutionary Biology', 'Research', 'Life Sciences']","['Ecology', 'Biology', 'Image Analysis', 'Data Analysis', 'Research Methodology', 'Version Control', 'Molecular, Cellular, and Microbiology', 'nan', 'Laboratory Research', 'Science Software']","['Science and Research', 'Information Technology', 'Analysis', 'Environment', 'nan']"
287,984c07ff1352a65da68c26f1f430a78c,"{'Informatique', 'Anglais', 'Chemistry', 'Traitement de données et documents', 'Science', 'Project Management', 'Computer Science', 'Programmation (Shell, Python, Arduino)', 'Recherche', 'Physique', 'Parler en public', 'Biologie', ""Analyse d'articles scientifiques"", 'Research'}","['Talking in public', 'Computer Science', 'Analysis of scientific articles', 'Science', 'Research', 'Programming (Shell, Python, Arduino)', 'Biology', 'English', 'Chemistry', 'Project Management', 'Research', 'Physical', 'Information technology', 'Data processing and documents']","['Public Speaking', 'Computer Science', 'Project Management', 'Chemistry', 'Information Technology', 'Scientific Literature', 'Biology', 'Document Processing', 'Python (Programming Language)', 'Physical Science', 'Research', 'English Language']","['Computer Science', 'Scripting Languages', 'Project Management', 'Chemistry', 'Biology', 'Document Management', 'Research Methodology', 'Language Competency', 'Communication', 'Earth and Space Science', 'Medical Science and Research']","['Business', 'Science and Research', 'Language', 'Physical and Inherent Abilities', 'Information Technology', 'Administration']"
