Name,Occupation,Country,Company,Position,Type,CRI
9e1e82db9cac467afa6716739cc014db,Associate Professor in Systems Immunology at Sorbonne University,France,"Sorbonne University,Institut des Hautes Études Scientifiques - IHES,University of Washington,CEA","Postdoctoral Researcher in Systems Virology,Associate Professor in Systems Immunology,Postdoctoral Researcher in Systems Vaccinology,PhD Student in Systems Biology","Research,Student",PhD
9e3aa350d8d53d344ef31325807d870b,Research Engineer at Intrasense,"Greater Paris Metropolitan Region,France",Intrasense,Research Engineer,Research,"PhD,Master Exp"
9e5b63259ee51fe2262390cb1782eccc,"Rules, Roles, Levels and Patterns", Canada,"Canada Post / Postes Canada · Permanent Part-time,Cornerstone Academic College,Royal Canadian Navy | Marine royale canadienne · Permanent Part-time,L3Harris Technologies · Permanent Full-time,EISBM","Reserve Officer,Research Assistant,Rules, Roles, Levels and Patterns,Student Adviser,Postal Clerk,System Test Technician","Other,Research,Student","Master Edu,Master Exp"
9e66ef069f083794868a53aa0d9f012b,"Student,PhD student", Germany,"University of Tübingen,Hospital of the university of Tübingen · Full-time,Institut Pasteur,ICM - Brain & Spine Institute · Full-time,Global Shapers Stuttgart Hub · Part-time","Global Shaper,Graduate Student,MSCA Research Fellow,PhD student,Research Internship","Research,Student","Master Edu,Master Exp"
9fc4cab665165cb9e4df8791cb5aa32e,Editrice scientifique at la ville brûle,France,"Sciences et Avenir,la ville brûle","Science journalist,Intern web department,Editrice scientifique,Editorial assistant","Student,Research,Other",Licence Exp
9ff88529882ba8130637757604a6a439,PhD Student at CRI·IRCAM·CRD ENS/ENSCI,France,"Premiers Cris,CRI·IRCAM·CRD ENS/ENSCI","Co-Founder,PhD Student","Entrepreneurship,Student",PhD
9ffa802adaa94c6f6f5e01c39d1f0cd5,Ingénieur de l'Agriculture et de l'Environnement stagiaire at Ministère de l'Agriculture et de l'Alimentation,France,"Acadomia,Association Verdiazul,Réserve naturelle de l'île de Groix, Morbihan,French National Institute of Agricultural Research,Complétude,Ministère de l'Agriculture et de l'Alimentation,DDT des Yvelines,Agence de services et de paiement (ASP)","Attachée Scientifique Contractuelle INRA,Chargée d'études,Eco-volontaire,Enseignant,Chargée d'études aides agricoles,Ingénieur de l'Agriculture et de l'Environnement stagiaire","Other,Student",PhD
a09a916c2c481435414eaa172302bc42,Ingénieur agronome at Instituto Superior de Agronomia,France,"Instituto Superior de Agronomia,BDE AGROSUP DIJON,Vesoul AgroCampus,National Institute of Agricultural Sciences, Food and Environment of Dijon, France,GAEC ADELIS,AngelHack","Interasso Manager,AngelHack 2019: Seattle,Trainee in a Public Regional School for Agriculture,Ingénieur agronome,Master,Agricultural Trainee","Other,Student","Licence Edu,Licence Exp"
a0b07ec9876827115691488888cdf7d8,"PhD Scholar at Institut Pasteur,Cyber(punk)genetecist and excessively but not necessarily lycanthropically hirsute"," France,France","Institut Pasteur,Inria,Systems Biology, AMOLF,Bacterial Genome Plasticity Unit, Institut Pasteur","M2 Thesis,PHD Scholar,Intern,PhD Scholar","Other,Student","PhD,Master Exp"
a21a4875a943101105f760502e0318d5,Deputy Director Département Frontières du Vivant et de l'Apprendre. chez Université de Paris, France,"University of Colorado Boulder,UC Berkeley,Recherche,CNRS - Centre national de la recherche scientifique,Sciences Po,Centre de Recherches Interdisciplinaires - Center for Research and Interdisciplinarity (CRI Paris),Université Sorbonne Paris Cité,École pour l'Informatique et les Techniques Avancées,University of Pisa","Research associate - Chercheur,Physics Professor,Deputy Director Département Frontières du Vivant et de l'Apprendre. chez Université de Paris,Research graduate student,Coordinateur scientifique de la Chaire UNESCO ""Sciences de l'Apprendre"",Postdoctoral Researcher - Chercheur postdoctoral,Production de recherche 2006-2013,Research Associate - Chercheur,Physics and Biology Professor,Doctorant - PhD student,Disruptive Technologies and Public Policy Professor","Other,Research,Student","Master Edu,Master Exp"
a2497061efb34d78061399eb5cd53388,Technical Application Scientist at Thermo Fisher Scientific,Lithuania,"Thermo Fisher Scientific,Ecole Polytechnique,Institut Curie","Technical Application Scientist,PhD Student",Student,PhD
a2e8b4758152e2b40097d3daf85ebb99,Chargée de mission APPEE (Apprendre Ensemble) - PIC 100% Inclusion, France,SPN (réSeau des Professionnels du Numérique et de l'image) · Stage,Chargée de projets EdTech,Other,Master Exp
a36af5fd60077cace9b8fbb88643ad69,Research Engineer at INSERM Institut national de la santé et de la recherche médicale,France,"INSERM Institut national de la santé et de la recherche médicale,CENTURI  - Turing Centre for Living Systems,École normale supérieure","Postdoctorante,Research Engineer,Doctorante","Research,Student",PhD
a3f7e23ed17b2dff3fded8a593c667c9,Ingénieur d’études en Bio-informatique at CRSA PARIS,France,"Ulster University,McGill University,CRSA PARIS","Internship,Master,Stagiaire,Ingénieur d’études en Bio-informatique","Research,Student","Licence Edu,Licence Exp"
a3ffc797e6b6e7f89bc3f105e2bf07e1,Intern at Museum national d'Histoire naturelle,France,"Franklin Park Zoo,Museum national d'Histoire naturelle,Tiny Hanger,Université Paris-Saclay,CRI","Class Representative / Class President,Master,Salesperson,Intern","Other,Student","Licence Edu,Licence Exp"
a40a274355cc443309eafc125f0365fe,Professeur d'informatique chez Lycée Robert Schuman / Sympathisant de l’Assemblée Virtuelle, France,"Régie electrique de Prats-De-Mollo · Stage,Mob-ion · CDI,Impact_Campus · Stage","Responsable du système d'information,Développeur,Gestion de projets digital learning",Other,Master Exp
a40f2455172e1140fda27d449cdcc4ce,Education | Digitalisation | International Development,Greater Oslo Region,"Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH · Contract,Oslo EdTech Cluster · Internship,Injini · Internship","Project Manager,External Consultant,Education Technology Consultant",Other,Master Exp
a42d99b2480095a7cc4de90432dc47ed,Country Business Development at Tovaritch International Spirit S.A,Italy,"CRI - Centre de Recherches Interdisciplinaires,Vosges Structure Bois, VSB,MIP Politecnico di Milano,Tovaritch International Spirit S.A","Master,Alumni Student,Country Business Development,Commercial Management Operations","Other,Student","Licence Edu,Licence Exp"
a48e857613e599e1ff5659102a900f79,Chargé de l'animation du bénévolat et de l'accompagnement des initiatives chez Croix-Rouge française, France,"Croix-Rouge française · Permanent,Institut National de Jeunes Sourds de Paris","Chargé de l'animation du bénévolat et de l'accompagnement des initiatives,Enseignant spécialisé","Other,Student",Master Exp
a52c1a3acd9c9b6634023a44a700827b,moniteur cies,france,"inserm,université denis diderot (paris vii),university paris diderot","teaching assistant,moniteur cies,phd student",Student,PhD
a54c20b03cedbf1d612442d0c3978fa2,"Professor of Emergency Medicine and Head of the Emergency Medicine department Tours university hospital,Professor of Emergency Medicine and Chair of the Emergency Medicine Department at University of Tours"," France,France","Saint Louis Lariboisiere University hospitals, APHP,INSERM,CHRU Tours (Hospital),EUSEM,Société Française de Médecine d'Urgence,Doctoral school Frontières du Vivant,GREAT Network,University of Tours","PhD completed in 2013,EUSEM Member,Research committee chair of the French Society for Emergency Medicine,EUSEM Board member (Treasurer),Director Emergency Medicine residency program,Member,Scientific Committee Member of the French Society for Emergency Medicine,Professor of Emergency Medicine and Head of the Emergency Medicine department Tours university hospital,Member of the French Society for Emergency Medicine,MD, PhD. Consultant in Emergency Medicine,Professor of Emergency Medicine and Chair of the Emergency Medicine Department,Research committee member of the French Society for Emergency Medicine,Member INSERM research Unit 1100 : Research Center for Respiratory Diseases,Co-Chair EuSEM Research Committee,EUSEM Research Committee member,Chair EuSEM Research Committee,Chair and founder of the EUSEM Research network,Research Fellow,MD, PhD, Chair of the Emergency  Room and Prehospital EMS,MD, PhD, Chair of the Emergency Room and Prehospital EMS","Entrepreneurship,Board,Student,Research,Other","PhD,Master Edu,Master Exp"
a55864eaad607fb5f38a6806bf0d970f,PhD candidate at Laboratoire de Linguistique Formelle,France,Laboratoire de Linguistique Formelle,PhD candidate,Student,PhD
a5b6ae7c120fd12c6a788fd6a0cb1d33,Professeur d'informatique chez Lycée Robert Schuman,Greater Paris Metropolitan Region,"CFA Cerfal : Réseau de l'Apprentissage en Ile-de-France,Lycée Robert Schuman","Stagiaire - Aide à la création d'un BTS SIO SLAM, innovation pédagogique,Professeur d'informatique,Stagiaire - Assistant chef de projet","Research,Other",Master Exp
a5f3837c7cc3964c01b867b75c7adaf7,Innovation R&D Partnership Developer - (Flexible Sensors) at Linxens, France,Linxens,"Innovation R&D Partnership Developer - (Flexible Sensors) at Linxens,Innovation R&D Partnership Developer - Flexible sensors (Enivronmental, medical & healthcare)",Student,"Master Edu,Master Exp"
a6523359c1465dc60374d00afbb88472,Startup at Startupbootcamp,Croatia,"Institut Pasteur,HEC Paris,Smart ECG Tech Ltd.,Startupbootcamp","Postdoctoral Researcher,Startup,MBA Candidate,CEO and co-founder,PhD Researcher","Other,Entrepreneurship,Research,Student",PhD
a68c63e42f027b09cfa5de697f78ff89,Co-Founder @ IKIGAI Lab, France,"Grow,Learning Planet Institute · Full-time,IKIGAI Lab","Researcher, Pedagogical Engineer & Facilitator,Co-Founder,Founder","Research,Entrepreneur",Master Exp
a6a9b4f1f6cfb85030d9dd617bcb886c,,france,centre de recherches interdisciplinaires - center for research and interdisciplinarity (cri paris),student,Student,Licence Exp
a7133acff210e14ea6a14cc4d8d7b1fa,Animateur scientifique at Icare,France,"CRI - Centre de Recherches Interdisciplinaires,Icare","Bachelor,Animateur scientifique,Graphiste","Other,Student","Licence Edu,Licence Exp"
a75b25e20737a63d39f5e347220d7829,,France,,Other,,Licence Edu
a8bdaa3c10ea833bcba7dc1e1e6b7eed,Professeur Agrégée d'Économie et Gestion - IUT de Paris - Rives de Seine, France,ESSEC Business School,Chargée de cours - Comptabilité Financière,Student,Master Exp
a91e85db90c87666bc47b81a236b4759,Research Engineer at Inria,France,"Institut Pasteur,Inria","Research Engineer,Chercheur Junior",Research,PhD
a9240fad37c5b24f86528cb7a777af7d,Research trainee in immunology at CIML,France,"Université de Paris,Université PSL,CIML,Institut Pasteur,ExoSwitch / iGEM Université de Paris,Institut Curie","Research trainee in immunology,Research trainee in cancer immunology,Team member / iGEM competition,Master,Research trainee in haematology/ biophysics","Student,Research,Other","Licence Edu,Licence Exp"
a9937912c59a9d179640b62fbf535e8b,PHD Student at Physics for Medicine,France,Physics for Medicine,PHD Student,Student,PhD
a9b4dab1b15956b98c0f0768e74fd37f,D.Sc. researhcer at Manfred Kopf lab at ETH Zürich,Switzerland,"Institut Pasteur - Michael Nigles group,Faculté de Médecine Sorbonne Université,EPFL (École polytechnique fédérale de Lausanne),ETH Zürich,Sorbonne University / INSERM,University of Oxford","Scientist at Michael Dustin group,Student,Former Research Intern,Research Engineer,Research Intern - Sebastian Maerkl lab,D.Sc. researhcer at Manfred Kopf lab,PhD Researcher","Other,Research,Student","Master Edu,Master Exp"
a9b92235fc0aefb3f3a8b95ab97a9777,"PsyD Doctoral Student - Clinical Psychology The Chicago School of Professional Psychology, Los Angeles,Student", United States,"CRI - Centre de Recherches Interdisciplinaires,Learning and Behavioral Center LLC · Full-time,Paris Descartes Institut de Psychologie,The Adult Skills Center (TASC) · Internship,The Chicago School of Professional Psychology at Los Angeles","Psychology Doctoral Practicum Trainee,MS - Educational Technology,PsyD Doctoral Student - Clinical Psychology The Chicago School of Professional Psychology, Los Angeles,Psychology Research Intern and Program Lead,Program Manager II","Other,Student","Master Edu,Master Exp"
a9c0591d0974214f6e4708e592d22d1f,Postdoctoral Researcher at Institut Curie,France,"Université Paris Diderot,Institut Curie","Postdoctoral Researcher,PhD candidate","Research,Student",PhD
a9c3da5497ca0ba1e543fe1a1e9ddfca,Développement web pédagogique chez Naturevolution, France,"Article 1 · Internship,Collège Jean Monnet Janzé · Contract,Naturevolution","Chargé de conception pédagogique Junior,Développement web pédagogique,Assistant d’éducation","Other,Student",Master Exp
aa64b52a7d9c3d35d5c38c49a14d7b02,Postdoctoral Researcher at Centre d'Immunologie et des Maladies Infectieuses,France,"Centre d'Immunologie et des Maladies Infectieuses,Institut Curie - Research Centre","Postdoctoral Researcher,Post Doc,PHD Researcher","Research,Student",Master Exp
aa99691fddc3edcae8352163715a1fad,--,Taiwan,"Elixiron Immunotherapeutics · Full-time,Vivo Capital · Full-time,Damo Resources Pvt Ltd · Full-time,Microbio Group · Full-time","BD Manager,--,Vice President,Analyst",Other,"Master Edu,Master Exp"
ab5c4b8b012fa0e033348bcb501a969d,"iGEM Human Practices committee member at iGEM Foundation,Ph.D Student at Université Paris Diderot"," France,France","MIT Media Lab,Laboratoire Matières et Systèmes Complexes,Université Paris Diderot,iGEM Foundation,CRI","Visiting Student,Research Internship,Biodesign Challenge Mentor CRI/Ecole Boulle,Ph.D Student Frontières du Vivant,iGEM Human Practices committee member","Other,Student","PhD,Master Exp"
ab6123227ec0c6b0aafa47e1cbd7366e,Doctorant chez Université Paris-Sud 11,France,Université Paris-Sud 11,Doctorant,Student,Master Exp
ab612d625b14361a769bffb1520bc7b1,Research internship at CEA,France,"PSL Research University,CEA","Research internship,Master","Research,Student","Licence Edu,Licence Exp"
ac02a3fc9d90e13c8216ba962da7eda9,Data Science Fellow at DataScientest.com,Greater Paris Metropolitan Region,DataScientest.com,Data Science Fellow,Student,Master Exp
ac846752245a5f7eed9db38da4d2ea66,"Manager, Customer Success at Hublo",France,"Inserm,EEUDF,Hublo,Sorbonne Université,CRI","Tuteur de mathématiques,Assistant ingénieur,Manager, Customer Success,Research Intern,Instructor,Master","Student,Research,Other","Licence Edu,Licence Exp"
